[15:12:30] application start
[15:12:32] getdata
[15:33:47] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:33:48] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:33:48] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:00] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:01] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:16] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:17] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:18] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:20] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:25] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:25] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:26] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:27] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:28] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:30] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:31] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:33] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:35] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:37] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:39] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:41] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:41] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:43] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:45] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:47] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:52] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:54] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:55] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:55] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:34:57] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 208
[15:34:58] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:36:21] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:36:32] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:40:32] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:40:50] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:41:27] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:42:12] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:42:35] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[15:43:35] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[16:06:32] application start
[16:06:40] getdata
[16:06:43] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[16:06:55] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
[16:07:46] application start
[16:07:47] getdata
[16:08:19] 未将对象引用设置到对象的实例。:   在 DWMapService.Controllers.MapController.Get(String REQUEST, Nullable`1 WIDTH, Nullable`1 HEIGHT, String BBOX, String FORMAT, String STYLES, Nullable`1 TRANSPARENT, String CRS, String LAYERS) 位置 c:\Users\Arthas\project\CTCC\hbtelecom-e2e\DWServices\DWMapService\Controllers\MapController.cs:行号 342
